word	opus_rank	hsk_level	pos	lccc_rank	is_foreign_name	is_foreign_score3	tier	dialog_priority
饱	7404	HSK2	形	2152	0	0	D_hsk_only	5
善于	7419	HSK4	动	8455	0	0	D_hsk_only	5
分数	7427	HSK2	名	4087	0	0	D_hsk_only	5
步	7429	HSK3	名、量	7785	0	0	D_hsk_only	5
男士	7454	HSK4	名	8858	0	0	D_hsk_only	5
平均	7465	HSK4	动、形	5966	0	0	D_hsk_only	5
大学生	7473	HSK1	名	2978	0	0	D_hsk_only	5
动摇	7475	HSK4	动	13385	0	0	D_hsk_only	5
节日	7478	HSK2	名	3498	0	0	D_hsk_only	5
电视机	7482	HSK1	名	10864	0	0	D_hsk_only	5
文学	7503	HSK3	名	6371	0	0	D_hsk_only	5
加油站	7514	HSK4	名	19121	0	0	D_hsk_only	5
车票	7517	HSK1	名	3760	0	0	D_hsk_only	5
得意	7527	HSK4	形	5519	0	0	D_hsk_only	5
联合国	7529	HSK3	名		0	0	D_hsk_only	5
毫米	7539	HSK4	量	26771	0	0	D_hsk_only	5
沙子	7542	HSK3	名	9017	0	0	D_hsk_only	5
气球	7543	HSK4	名	5061	0	0	D_hsk_only	5
草地	7546	HSK2	名		0	0	D_hsk_only	5
开花	7557	HSK4		4702	0	0	D_hsk_only	5
胜	7559	HSK3	动	9457	0	0	D_hsk_only	5
身高	7561	HSK4	名	1391	0	0	D_hsk_only	5
记载	7569	HSK4	动	41189	0	0	D_hsk_only	5
高速	7571	HSK3	形	2884	0	0	D_hsk_only	5
集体	7582	HSK3	名	4655	0	0	D_hsk_only	5
期限	7588	HSK4	名		0	0	D_hsk_only	5
维修	7592	HSK4	动	8799	0	0	D_hsk_only	5
另一方面	7593	HSK3		27924	0	0	D_hsk_only	5
校园	7616	HSK2	名	4670	0	0	D_hsk_only	5
推迟	7621	HSK4	动		0	0	D_hsk_only	5
刷	7646	HSK4	动	737	0	0	D_hsk_only	5
替代	7656	HSK4	动	12004	0	0	D_hsk_only	5
毛衣	7666	HSK4	名	2249	0	0	D_hsk_only	5
稳	7692	HSK4	形	2741	0	0	D_hsk_only	5
路口	7693	HSK1	名	6430	0	0	D_hsk_only	5
列	7703	HSK4	动、量	6163	0	0	D_hsk_only	5
古	7706	HSK3	形	12668	0	0	D_hsk_only	5
古代	7724	HSK3	名	8350	0	0	D_hsk_only	5
子女	7784	HSK3	名	10174	0	0	D_hsk_only	5
看不起	7789	HSK4	动	3830	0	0	D_hsk_only	5
结实	7792	HSK3	形	9186	0	0	D_hsk_only	5
下雪	7800	HSK2		800	0	0	D_hsk_only	5
规律	7809	HSK4	名	4001	0	0	D_hsk_only	5
窗子	7830	HSK4	名	15598	0	0	D_hsk_only	5
含义	7836	HSK4	名	8063	0	0	D_hsk_only	5
短裤	7839	HSK3	名	3273	0	0	D_hsk_only	5
热烈	7842	HSK3	形	16547	0	0	D_hsk_only	5
否定	7893	HSK3	动、形	6026	0	0	D_hsk_only	5
熟人	7896	HSK3	名	3939	0	0	D_hsk_only	5
宝	7924	HSK4	名	2599	0	0	D_hsk_only	5
奶	7930	HSK1	名	3184	0	0	D_hsk_only	5
实行	7939	HSK3	动	16087	0	0	D_hsk_only	5
业余	7953	HSK4	形		0	0	D_hsk_only	5
一路顺风	7960	HSK2		2406	0	0	D_hsk_only	5
出国	7963	HSK2		2219	0	0	D_hsk_only	5
营业	7968	HSK4	动	10006	0	0	D_hsk_only	5
泪水	7980	HSK4	名	9000	0	0	D_hsk_only	5
加快	7981	HSK3	动	17888	0	0	D_hsk_only	5
学费	8007	HSK3	名	5774	0	0	D_hsk_only	5
举手	8028	HSK2	动	6737	0	0	D_hsk_only	5
规模	8030	HSK4	名	17612	0	0	D_hsk_only	5
其次	8034	HSK3	代	6556	0	0	D_hsk_only	5
符号	8045	HSK4	名	14095	0	0	D_hsk_only	5
按时	8052	HSK4	副	4049	0	0	D_hsk_only	5
出租	8103	HSK2	动	8872	0	0	D_hsk_only	5
召开	8104	HSK4	动	52953	0	0	D_hsk_only	5
人工	8117	HSK3	名、形	7129	0	0	D_hsk_only	5
南边	8142	HSK1	名	13372	0	0	D_hsk_only	5
东边	8151	HSK1	名	13734	0	0	D_hsk_only	5
整体	8161	HSK3	名	5630	0	0	D_hsk_only	5
推动	8163	HSK3		27760	0	0	D_hsk_only	5
房东	8175	HSK3	名	7815	0	0	D_hsk_only	5
延续	8182	HSK4	动	15482	0	0	D_hsk_only	5
门票	8183	HSK1	名	2445	0	0	D_hsk_only	5
班长	8186	HSK2	名	2634	0	0	D_hsk_only	5
读者	8193	HSK3	名	10249	0	0	D_hsk_only	5
逛	8212	HSK4	动	1306	0	0	D_hsk_only	5
底	8214	HSK4	名	3898	0	0	D_hsk_only	5
粗	8230	HSK4	形	1589	0	0	D_hsk_only	5
项	8236	HSK4	量	22043	0	0	D_hsk_only	5
交朋友	8251	HSK2		7390	0	0	D_hsk_only	5
听众	8255	HSK3	名	14905	0	0	D_hsk_only	5
构成	8257	HSK4	动	23369	0	0	D_hsk_only	5
移	8258	HSK4	动	15569	0	0	D_hsk_only	5
孙女	8277	HSK4	名	15272	0	0	D_hsk_only	5
学期	8289	HSK2	名	1464	0	0	D_hsk_only	5
回国	8290	HSK2		1565	0	0	D_hsk_only	5
纪律	8292	HSK4	名	25015	0	0	D_hsk_only	5
健身	8293	HSK4	动	1432	0	0	D_hsk_only	5
轮椅	8304	HSK4	名		0	0	D_hsk_only	5
观念	8310	HSK3	名	8468	0	0	D_hsk_only	5
属	8332	HSK3	动	5678	0	0	D_hsk_only	5
中文	8347	HSK1	名	3187	0	0	D_hsk_only	5
称赞	8352	HSK4	动	14197	0	0	D_hsk_only	5
大方	8362	HSK4	形	4299	0	0	D_hsk_only	5
模特儿	8364	HSK4	名	38899	0	0	D_hsk_only	5
总理	8365	HSK4	名		0	0	D_hsk_only	5
标题	8398	HSK3	名	8714	0	0	D_hsk_only	5
坚决	8401	HSK3	形	4084	0	0	D_hsk_only	5
西边	8426	HSK1	名	11996	0	0	D_hsk_only	5
报名	8427	HSK2		1825	0	0	D_hsk_only	5
动人	8448	HSK3	形	10527	0	0	D_hsk_only	5
保	8457	HSK3	动	9009	0	0	D_hsk_only	5
节省	8464	HSK4	动	15757	0	0	D_hsk_only	5
碰见	8484	HSK2		5219	0	0	D_hsk_only	5
赞助	8492	HSK4	动	5488	0	0	D_hsk_only	5
会计	8494	HSK4	名	3589	0	0	D_hsk_only	5
参考	8512	HSK4	动	4368	0	0	D_hsk_only	5
塑料	8514	HSK4	名	4509	0	0	D_hsk_only	5
演唱	8543	HSK3	动	19973	0	0	D_hsk_only	5
含	8559	HSK4	动	8208	0	0	D_hsk_only	5
品质	8566	HSK4	名	7755	0	0	D_hsk_only	5
降	8579	HSK4	动	6269	0	0	D_hsk_only	5
台阶	8592	HSK4	名	8900	0	0	D_hsk_only	5
围巾	8593	HSK4	名	3648	0	0	D_hsk_only	5
不大	8598	HSK1		4064	0	0	D_hsk_only	5
伞	8607	HSK4	名	2362	0	0	D_hsk_only	5
利息	8609	HSK4	名		0	0	D_hsk_only	5
电子邮件	8623	HSK3			0	0	D_hsk_only	5
图案	8644	HSK4	名	7698	0	0	D_hsk_only	5
幼儿园	8662	HSK4	名	1973	0	0	D_hsk_only	5
延长	8694	HSK4	动	14638	0	0	D_hsk_only	5
平	8707	HSK2	形	4759	0	0	D_hsk_only	5
银	8711	HSK3	名	2832	0	0	D_hsk_only	5
多种	8715	HSK4		6911	0	0	D_hsk_only	5
录取	8718	HSK4	动	6299	0	0	D_hsk_only	5
获	8723	HSK4	动	38563	0	0	D_hsk_only	5
剧场	8741	HSK3	名	14531	0	0	D_hsk_only	5
造型	8779	HSK4	名	2662	0	0	D_hsk_only	5
外交	8782	HSK3	名	43006	0	0	D_hsk_only	5
空调	8787	HSK3	名	823	0	0	D_hsk_only	5
气候	8792	HSK3	名	7437	0	0	D_hsk_only	5
酸	8809	HSK4	形	2207	0	0	D_hsk_only	5
日常	8826	HSK3	形	1572	0	0	D_hsk_only	5
整齐	8869	HSK3	形	7864	0	0	D_hsk_only	5
周年	8874	HSK2	名	9369	0	0	D_hsk_only	5
刷牙	8883	HSK4		5277	0	0	D_hsk_only	5
志愿者	8894	HSK3	名	5389	0	0	D_hsk_only	5
看望	8902	HSK4	动	8516	0	0	D_hsk_only	5
预订	8944	HSK4	动	8193	0	0	D_hsk_only	5
营养	8966	HSK3	名	2908	0	0	D_hsk_only	5
培训	8978	HSK4	动	1632	0	0	D_hsk_only	5
关机	8982	HSK2		3334	0	0	D_hsk_only	5
争	8997	HSK3	动	7019	0	0	D_hsk_only	5
主张	9021	HSK3	动、名	25542	0	0	D_hsk_only	5
性别	9030	HSK3	名	3900	0	0	D_hsk_only	5
用途	9058	HSK4	名	23473	0	0	D_hsk_only	5
困	9060	HSK3	形、动	1813	0	0	D_hsk_only	5
充电	9070	HSK4		2594	0	0	D_hsk_only	5
缩小	9128	HSK4	动	16856	0	0	D_hsk_only	5
透明	9156	HSK4	形	4724	0	0	D_hsk_only	5
前后	9163	HSK3	名	5299	0	0	D_hsk_only	5
快递	9165	HSK4	名	1003	0	0	D_hsk_only	5
适用	9174	HSK3	形	11297	0	0	D_hsk_only	5
离不开	9196	HSK4		5499	0	0	D_hsk_only	5
大大	9198	HSK2	副	1781	0	0	D_hsk_only	5
老百姓	9201	HSK3	名	6708	0	0	D_hsk_only	5
骑车	9202	HSK2		2893	0	0	D_hsk_only	5
统计	9218	HSK4	动	9177	0	0	D_hsk_only	5
叶子	9219	HSK4	名	3298	0	0	D_hsk_only	5
共有	9256	HSK3	动	46749	0	0	D_hsk_only	5
皮包	9281	HSK3	名	29866	0	0	D_hsk_only	5
实习	9314	HSK2	动、名	1142	0	0	D_hsk_only	5
年级	9318	HSK2	名	7385	0	0	D_hsk_only	5
互联网	9323	HSK3	名	10311	0	0	D_hsk_only	5
书店	9331	HSK1	名	5534	0	0	D_hsk_only	5
渴	9345	HSK1	形	12260	0	0	D_hsk_only	5
初步	9373	HSK3	形	15646	0	0	D_hsk_only	5
改进	9381	HSK3	动	10383	0	0	D_hsk_only	5
比例	9415	HSK3	名	5513	0	0	D_hsk_only	5
证	9432	HSK3	名	4707	0	0	D_hsk_only	5
体育馆	9436	HSK2	名	7353	0	0	D_hsk_only	5
综合	9438	HSK4	动	7434	0	0	D_hsk_only	5
爱心	9453	HSK3	名	2830	0	0	D_hsk_only	5
具备	9524	HSK4	动	12906	0	0	D_hsk_only	5
前天	9532	HSK1	名	1928	0	0	D_hsk_only	5
流传	9541	HSK4	动	19540	0	0	D_hsk_only	5
个子	9550	HSK2	名	4638	0	0	D_hsk_only	5
性质	9553	HSK4	名	7210	0	0	D_hsk_only	5
网球	9621	HSK2	名	9403	0	0	D_hsk_only	5
突出	9625	HSK3	形、动	7094	0	0	D_hsk_only	5
请假	9631	HSK1		1561	0	0	D_hsk_only	5
智力	9674	HSK4	名	15966	0	0	D_hsk_only	5
后边	9697	HSK1	名	8187	0	0	D_hsk_only	5
棵	9717	HSK4	量	15652	0	0	D_hsk_only	5
球迷	9724	HSK3	名	2537	0	0	D_hsk_only	5
篇	9725	HSK2	量	7477	0	0	D_hsk_only	5
童话	9769	HSK4	名	7917	0	0	D_hsk_only	5
减	9797	HSK4	动	1458	0	0	D_hsk_only	5
邮局	9821	HSK4	名	13176	0	0	D_hsk_only	5
种类	9831	HSK4	名	10763	0	0	D_hsk_only	5
外卖	9833	HSK2	名、动	1514	0	0	D_hsk_only	5
衬衣	9844	HSK3	名	6415	0	0	D_hsk_only	5
请进	9891	HSK1			0	0	D_hsk_only	5
课堂	9902	HSK2	名	13456	0	0	D_hsk_only	5
常识	9904	HSK4	名	6360	0	0	D_hsk_only	5
卫生	9913	HSK3	形、名	5058	0	0	D_hsk_only	5
被子	9923	HSK3	名	1596	0	0	D_hsk_only	5
特色	9924	HSK3	名	3318	0	0	D_hsk_only	5
设立	9937	HSK3	动		0	0	D_hsk_only	5
静	9939	HSK3	形、动	5753	0	0	D_hsk_only	5
难免	9948	HSK4	形	7241	0	0	D_hsk_only	5
县	9949	HSK4	名	10946	0	0	D_hsk_only	5
赞赏	10003	HSK4	动	18406	0	0	D_hsk_only	5
轮子	10007	HSK4	名		0	0	D_hsk_only	5
热心	10050	HSK4	形	11122	0	0	D_hsk_only	5
百	10061	HSK1	数	6522	0	0	D_hsk_only	5
点头	10088	HSK2		8950	0	0	D_hsk_only	5
组长	10101	HSK2	名	12043	0	0	D_hsk_only	5
题目	10111	HSK3	名	4096	0	0	D_hsk_only	5
倒闭	10120	HSK4	动	7422	0	0	D_hsk_only	5
发达	10148	HSK3	形	5825	0	0	D_hsk_only	5
树叶	10151	HSK4	名	11858	0	0	D_hsk_only	5
篮球	10166	HSK2	名	3708	0	0	D_hsk_only	5
测量	10167	HSK4	动		0	0	D_hsk_only	5
赏	10197	HSK4	动	5972	0	0	D_hsk_only	5
金牌	10312	HSK3	名	14166	0	0	D_hsk_only	5
优美	10325	HSK4	形	16388	0	0	D_hsk_only	5
折	10331	HSK4	动	3629	0	0	D_hsk_only	5
夏季	10385	HSK4	名	11394	0	0	D_hsk_only	5
密	10405	HSK4	形	18145	0	0	D_hsk_only	5
密切	10423	HSK4	形、动	25238	0	0	D_hsk_only	5
爱国	10430	HSK4		1311	0	0	D_hsk_only	5
牙刷	10444	HSK4	名	8555	0	0	D_hsk_only	5
叫作	10496	HSK2	动	39072	0	0	D_hsk_only	5
坚固	10516	HSK4	形	30144	0	0	D_hsk_only	5
浓	10521	HSK4	形	5135	0	0	D_hsk_only	5
海关	10529	HSK3	名	10384	0	0	D_hsk_only	5
进口	10542	HSK4	动、名	7715	0	0	D_hsk_only	5
下课	10558	HSK1		2658	0	0	D_hsk_only	5
味儿	10582	HSK4	名	3910	0	0	D_hsk_only	5
可见	10629	HSK4	连	5743	0	0	D_hsk_only	5
难度	10636	HSK3	名	3518	0	0	D_hsk_only	5
收听	10685	HSK3	动	20378	0	0	D_hsk_only	5
西瓜	10687	HSK4	名	1593	0	0	D_hsk_only	5
手工	10691	HSK4	名	5913	0	0	D_hsk_only	5
型号	10697	HSK4	名	4237	0	0	D_hsk_only	5
防	10751	HSK3	动	8833	0	0	D_hsk_only	5
厘米	10752	HSK4	量	4672	0	0	D_hsk_only	5
星期日	10855	HSK1	名	12551	0	0	D_hsk_only	5
个别	10865	HSK4	形	6822	0	0	D_hsk_only	5
潮湿	10919	HSK4	形	9304	0	0	D_hsk_only	5
咸	10950	HSK4	形	3803	0	0	D_hsk_only	5
公交车	10981	HSK2	名	2912	0	0	D_hsk_only	5
教学	11003	HSK2	名	8157	0	0	D_hsk_only	5
延期	11040	HSK4			0	0	D_hsk_only	5
中部	11062	HSK3	名	21255	0	0	D_hsk_only	5
句子	11086	HSK2	名	7403	0	0	D_hsk_only	5
定期	11088	HSK3	动、形	11886	0	0	D_hsk_only	5
征求	11104	HSK4	动	26848	0	0	D_hsk_only	5
瓜	11139	HSK4	名	3537	0	0	D_hsk_only	5
弟	11154	HSK1	名	3882	0	0	D_hsk_only	5
院	11157	HSK2	名	6772	0	0	D_hsk_only	5
豆腐	11185	HSK4	名	3458	0	0	D_hsk_only	5
外地	11201	HSK2	名	2725	0	0	D_hsk_only	5
预防	11227	HSK3	动	12534	0	0	D_hsk_only	5
以内	11229	HSK4	名	8315	0	0	D_hsk_only	5
消费	11241	HSK3	动	3506	0	0	D_hsk_only	5
富	11264	HSK3	形	4504	0	0	D_hsk_only	5
含有	11278	HSK4	动	29172	0	0	D_hsk_only	5
毕业生	11285	HSK4	名	7982	0	0	D_hsk_only	5
报到	11289	HSK3		9253	0	0	D_hsk_only	5
凉快	11290	HSK2	形	1607	0	0	D_hsk_only	5
细	11298	HSK4	形	2731	0	0	D_hsk_only	5
本领	11322	HSK3	名	19251	0	0	D_hsk_only	5
电视剧	11324	HSK3	名	1152	0	0	D_hsk_only	5
新型	11327	HSK4	形	50503	0	0	D_hsk_only	5
排名	11329	HSK3		5289	0	0	D_hsk_only	5
总结	11345	HSK3	动、名	3134	0	0	D_hsk_only	5
打针	11371	HSK4		3351	0	0	D_hsk_only	5
调皮	11393	HSK4	形	2570	0	0	D_hsk_only	5
耳机	11414	HSK4	名	2297	0	0	D_hsk_only	5
体现	11442	HSK3	动	4687	0	0	D_hsk_only	5
消化	11506	HSK4	动	3684	0	0	D_hsk_only	5
上门	11511	HSK4		7661	0	0	D_hsk_only	5
后头	11537	HSK4	名	10515	0	0	D_hsk_only	5
邮票	11567	HSK3	名	15069	0	0	D_hsk_only	5
变为	11606	HSK3		32280	0	0	D_hsk_only	5
家务	11610	HSK4	名	6760	0	0	D_hsk_only	5
语音	11618	HSK4	名	3575	0	0	D_hsk_only	5
应用	11637	HSK3	动	7243	0	0	D_hsk_only	5
一方面	11649	HSK3	名	11518	0	0	D_hsk_only	5
气温	11664	HSK2	名	5066	0	0	D_hsk_only	5
潮流	11687	HSK4	名	6567	0	0	D_hsk_only	5
推开	11690	HSK3		15134	0	0	D_hsk_only	5
构造	11695	HSK4	名	21491	0	0	D_hsk_only	5
上边	11715	HSK1	名	11166	0	0	D_hsk_only	5
看病	11716	HSK1		5355	0	0	D_hsk_only	5
自觉	11733	HSK3	形	4346	0	0	D_hsk_only	5
字典	11789	HSK2	名	14361	0	0	D_hsk_only	5
打印	11803	HSK2	动	4492	0	0	D_hsk_only	5
讲究	11841	HSK4	动、形	5553	0	0	D_hsk_only	5
缓解	11847	HSK4	动	6804	0	0	D_hsk_only	5
特点	11853	HSK2	名	7274	0	0	D_hsk_only	5
开学	11877	HSK2		622	0	0	D_hsk_only	5
建成	11905	HSK3		32218	0	0	D_hsk_only	5
列入	11921	HSK4	动	22097	0	0	D_hsk_only	5
一再	11957	HSK4	副	18907	0	0	D_hsk_only	5
客观	11960	HSK3	形	5524	0	0	D_hsk_only	5
浅	12019	HSK4	形	5901	0	0	D_hsk_only	5
筷子	12052	HSK2	名	5071	0	0	D_hsk_only	5
果实	12079	HSK4	名	18224	0	0	D_hsk_only	5
坏处	12086	HSK2	名	15537	0	0	D_hsk_only	5
大妈	12096	HSK4	名	2075	0	0	D_hsk_only	5
高价	12101	HSK4	名	12940	0	0	D_hsk_only	5
办理	12131	HSK3	动	7447	0	0	D_hsk_only	5
普遍	12154	HSK3	形	5577	0	0	D_hsk_only	5
书包	12157	HSK1	名	5327	0	0	D_hsk_only	5
环保	12158	HSK3	名、形	7391	0	0	D_hsk_only	5
志愿	12186	HSK3	名	6480	0	0	D_hsk_only	5
暖气	12257	HSK4	名	1711	0	0	D_hsk_only	5
创新	12284	HSK3	动、名	9431	0	0	D_hsk_only	5
效率	12297	HSK4	名	6215	0	0	D_hsk_only	5
词语	12305	HSK2	名	11694	0	0	D_hsk_only	5
倒车	12318	HSK4		15055	0	0	D_hsk_only	5
智能	12333	HSK4	名	5882	0	0	D_hsk_only	5
完善	12367	HSK3	形、动	12284	0	0	D_hsk_only	5
全场	12383	HSK3	名	6147	0	0	D_hsk_only	5
闹钟	12397	HSK4	名	3181	0	0	D_hsk_only	5
药片	12409	HSK2	名	32223	0	0	D_hsk_only	5
初中	12420	HSK3	名	1376	0	0	D_hsk_only	5
月份	12488	HSK2	名	1735	0	0	D_hsk_only	5
一般来说	12554	HSK4		15599	0	0	D_hsk_only	5
熟练	12586	HSK4	形	11042	0	0	D_hsk_only	5
邮箱	12711	HSK3	名	5268	0	0	D_hsk_only	5
著作	12723	HSK4	名		0	0	D_hsk_only	5
理发	12765	HSK3		9385	0	0	D_hsk_only	5
冬季	12774	HSK4	名	7489	0	0	D_hsk_only	5
工夫	12826	HSK3	名	38640	0	0	D_hsk_only	5
海鲜	12886	HSK4	名	2880	0	0	D_hsk_only	5
个体	12910	HSK4	名	17538	0	0	D_hsk_only	5
开机	12921	HSK2		5791	0	0	D_hsk_only	5
末	12928	HSK4	名	11299	0	0	D_hsk_only	5
划船	12939	HSK3	动	13008	0	0	D_hsk_only	5
种植	12943	HSK4	动	24064	0	0	D_hsk_only	5
议论	13029	HSK4	动、名	20905	0	0	D_hsk_only	5
列为	13043	HSK4		43809	0	0	D_hsk_only	5
对比	13063	HSK4	动、名	3234	0	0	D_hsk_only	5
体操	13066	HSK4	名		0	0	D_hsk_only	5
泪	13130	HSK4	名	2825	0	0	D_hsk_only	5
中奖	13142	HSK4			0	0	D_hsk_only	5
那会儿	13176	HSK2	代	4240	0	0	D_hsk_only	5
促进	13184	HSK4	动	16383	0	0	D_hsk_only	5
默默	13194	HSK4	副	1167	0	0	D_hsk_only	5
月底	13229	HSK4	名	1551	0	0	D_hsk_only	5
公共汽车	13236	HSK2		43666	0	0	D_hsk_only	5
简历	13239	HSK4	名	5614	0	0	D_hsk_only	5
表扬	13301	HSK4	动	3317	0	0	D_hsk_only	5
美术	13306	HSK3	名	5376	0	0	D_hsk_only	5
东北	13307	HSK2	名	682	0	0	D_hsk_only	5
平稳	13312	HSK4	形	26715	0	0	D_hsk_only	5
西北	13335	HSK2	名	7413	0	0	D_hsk_only	5
聚	13378	HSK4	动	2578	0	0	D_hsk_only	5
地铁站	13432	HSK2	名	5358	0	0	D_hsk_only	5
实用	13471	HSK4	形	6392	0	0	D_hsk_only	5
爱护	13482	HSK4	动	8885	0	0	D_hsk_only	5
食堂	13502	HSK4	名	1338	0	0	D_hsk_only	5
圆满	13512	HSK4	形	5683	0	0	D_hsk_only	5
常用	13520	HSK2		12297	0	0	D_hsk_only	5
玉	13547	HSK4	名	8989	0	0	D_hsk_only	5
紧密	13566	HSK4	形	62542	0	0	D_hsk_only	5
摆动	13592	HSK4	动	49408	0	0	D_hsk_only	5
近期	13631	HSK3	名	5322	0	0	D_hsk_only	5
收益	13647	HSK4	名		0	0	D_hsk_only	5
词汇	13666	HSK4	名	9998	0	0	D_hsk_only	5
农村	13736	HSK3	名	2476	0	0	D_hsk_only	5
班级	13750	HSK3	名	6827	0	0	D_hsk_only	5
败	13754	HSK4	动	8481	0	0	D_hsk_only	5
季	13772	HSK4	名	4456	0	0	D_hsk_only	5
复习	13791	HSK2	动	2293	0	0	D_hsk_only	5
围	13895	HSK3	动	14011	0	0	D_hsk_only	5
洗衣机	13947	HSK2	名	6604	0	0	D_hsk_only	5
彩色	14015	HSK3	名	8416	0	0	D_hsk_only	5
纷纷	14029	HSK4	副	16616	0	0	D_hsk_only	5
米饭	14069	HSK1	名	3015	0	0	D_hsk_only	5
所长	14078	HSK3	名	19878	0	0	D_hsk_only	5
图画	14088	HSK3	名	27987	0	0	D_hsk_only	5
分为	14166	HSK4		25243	0	0	D_hsk_only	5
点名	14199	HSK4		4357	0	0	D_hsk_only	5
打折	14221	HSK4		2835	0	0	D_hsk_only	5
中年	14239	HSK2	名	4885	0	0	D_hsk_only	5
导游	14292	HSK4	动、名	3522	0	0	D_hsk_only	5
复印	14308	HSK3	动	13575	0	0	D_hsk_only	5
听力	14324	HSK3	名	5052	0	0	D_hsk_only	5
原料	14343	HSK4	名	15644	0	0	D_hsk_only	5
堵车	14387	HSK4		4009	0	0	D_hsk_only	5
积累	14392	HSK4	动	7570	0	0	D_hsk_only	5
题	14436	HSK2	名	2692	0	0	D_hsk_only	5
黄瓜	14450	HSK4	名	4020	0	0	D_hsk_only	5
短期	14454	HSK3	名		0	0	D_hsk_only	5
公务员	14462	HSK3	名		0	0	D_hsk_only	5
体育场	14465	HSK2	名	11025	0	0	D_hsk_only	5
小孩儿	14466	HSK1	名	8474	0	0	D_hsk_only	5
单元	14504	HSK3	名	14305	0	0	D_hsk_only	5
机遇	14538	HSK4	名	18544	0	0	D_hsk_only	5
爬山	14591	HSK2		2904	0	0	D_hsk_only	5
一路平安	14609	HSK2		4929	0	0	D_hsk_only	5
年底	14627	HSK3	名	2712	0	0	D_hsk_only	5
开业	14632	HSK3		5874	0	0	D_hsk_only	5
零食	14684	HSK4	名	1834	0	0	D_hsk_only	5
下边	14702	HSK1	名	12485	0	0	D_hsk_only	5
学术	14719	HSK4	名	7318	0	0	D_hsk_only	5
登录	14723	HSK4	动	7514	0	0	D_hsk_only	5
本子	14725	HSK1	名	5390	0	0	D_hsk_only	5
农业	14791	HSK3	名	20951	0	0	D_hsk_only	5
歌迷	14794	HSK3	名	7521	0	0	D_hsk_only	5
缩短	14798	HSK4	动	25020	0	0	D_hsk_only	5
推广	14836	HSK3	动	8894	0	0	D_hsk_only	5
格外	14944	HSK4	副	7221	0	0	D_hsk_only	5
培育	14953	HSK4	动	36954	0	0	D_hsk_only	5
比分	14976	HSK4	名	11669	0	0	D_hsk_only	5
生动	14985	HSK3	形	11808	0	0	D_hsk_only	5
套餐	15028	HSK4	名	3266	0	0	D_hsk_only	5
武术	15073	HSK3	名	24162	0	0	D_hsk_only	5
学问	15104	HSK4	名	13747	0	0	D_hsk_only	5
开展	15170	HSK3	动	20733	0	0	D_hsk_only	5
排列	15185	HSK4	动	26932	0	0	D_hsk_only	5
淡	15223	HSK4	形	4408	0	0	D_hsk_only	5
面积	15322	HSK3	名	7003	0	0	D_hsk_only	5
扩展	15357	HSK4	动	29869	0	0	D_hsk_only	5
描写	15361	HSK4	动	18497	0	0	D_hsk_only	5
迫切	15372	HSK4	形	16150	0	0	D_hsk_only	5
登山	15441	HSK4		17037	0	0	D_hsk_only	5
考察	15451	HSK4	动、名	8349	0	0	D_hsk_only	5
药店	15475	HSK2	名	12543	0	0	D_hsk_only	5
日报	15493	HSK2	名		0	0	D_hsk_only	5
避	15502	HSK4	动	19345	0	0	D_hsk_only	5
药水	15540	HSK2	名	19821	0	0	D_hsk_only	5
趋势	15544	HSK4	名		0	0	D_hsk_only	5
体检	15558	HSK4	动	3145	0	0	D_hsk_only	5
酸奶	15562	HSK4	名	2035	0	0	D_hsk_only	5
加工	15605	HSK3		13390	0	0	D_hsk_only	5
男孩儿	15694	HSK1	名	17078	0	0	D_hsk_only	5
自主	15739	HSK3	动	10428	0	0	D_hsk_only	5
含量	15758	HSK4	名	18003	0	0	D_hsk_only	5
秋季	15759	HSK4	名	15235	0	0	D_hsk_only	5
春季	15829	HSK4	名	15453	0	0	D_hsk_only	5
矿泉水	15843	HSK4	名	7096	0	0	D_hsk_only	5
中介	15913	HSK4	名		0	0	D_hsk_only	5
前头	15921	HSK4	名	24022	0	0	D_hsk_only	5
特价	15922	HSK4	名	11919	0	0	D_hsk_only	5
促使	15928	HSK4	动	49238	0	0	D_hsk_only	5
研制	15990	HSK4	动	37504	0	0	D_hsk_only	5
商务	16036	HSK4	名		0	0	D_hsk_only	5
西南	16079	HSK2	名	8028	0	0	D_hsk_only	5
日历	16293	HSK4	名	10438	0	0	D_hsk_only	5
民间	16319	HSK3	名	16561	0	0	D_hsk_only	5
交际	16342	HSK4	动	19253	0	0	D_hsk_only	5
二手	16400	HSK4	形	6714	0	0	D_hsk_only	5
过年	16500	HSK2		455	0	0	D_hsk_only	5
改正	16558	HSK4	动	12392	0	0	D_hsk_only	5
优良	16600	HSK4	形	28050	0	0	D_hsk_only	5
课本	16635	HSK1	名	11604	0	0	D_hsk_only	5
小吃	16817	HSK4	名	3358	0	0	D_hsk_only	5
分布	16838	HSK4	动	26541	0	0	D_hsk_only	5
打雷	16852	HSK4		5423	0	0	D_hsk_only	5
长途	16883	HSK4	形、名	8651	0	0	D_hsk_only	5
松树	16906	HSK4	名	41025	0	0	D_hsk_only	5
世界杯	16919	HSK3	名	4703	0	0	D_hsk_only	5
住房	16924	HSK2	名	28612	0	0	D_hsk_only	5
潮	16973	HSK4	名、形	7153	0	0	D_hsk_only	5
留学	16991	HSK3		5828	0	0	D_hsk_only	5
规范	17040	HSK3	形、名、动		0	0	D_hsk_only	5
引进	17062	HSK4	动	17370	0	0	D_hsk_only	5
