rank,word,frequency,cum_pct
767,少,0.000166,56.514900000000125
768,居民,0.000166,56.53150000000012
769,所谓,0.000166,56.548100000000126
770,拉,0.000166,56.56470000000012
771,曾经,0.000166,56.58130000000013
772,真是,0.000166,56.597900000000124
773,结合,0.000166,56.61450000000012
774,统一,0.000166,56.631100000000124
775,而是,0.000166,56.64770000000012
776,肯定,0.000166,56.664300000000125
777,队,0.000166,56.68090000000012
778,c,0.000162,56.69710000000012
779,com,0.000162,56.713300000000125
780,三个,0.000162,56.72950000000012
781,且,0.000162,56.74570000000012
782,人士,0.000162,56.76190000000012
783,低,0.000162,56.77810000000012
784,军队,0.000162,56.79430000000012
785,大陆,0.000162,56.81050000000012
786,官员,0.000162,56.826700000000116
787,引起,0.000162,56.84290000000012
788,拍,0.000162,56.85910000000012
789,放,0.000162,56.87530000000012
790,明显,0.000162,56.891500000000114
791,现场,0.000162,56.90770000000012
792,现象,0.000162,56.92390000000012
793,目的,0.000162,56.940100000000115
794,确实,0.000162,56.95630000000011
795,稳定,0.000162,56.97250000000012
796,系,0.000162,56.988700000000115
797,重新,0.000162,57.00490000000011
